transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
18092,34,23,3,0,1,31,5,41,1
18093,145,2,3,0,1,27,4,42,1
18094,88,3,2,1,1,36,3,43,1
18095,70,2,0,0,1,37,4,51,1
18096,136,2,1,1,0,30,1,54,1
18097,252,2,3,0,0,27,5,44,1
18098,44,0,3,0,1,72,6,33,1
18099,82,1,3,1,0,32,2,24,1
18100,189,10,1,1,0,49,5,36,1
18101,158,2,2,1,0,28,2,50,1
18102,932,1,3,0,1,66,2,60,1
18103,347,2,2,1,0,31,2,37,1
18104,28,1,1,0,1,40,5,53,1
18105,390,16,3,1,0,37,5,60,1
18106,112,2,3,1,0,40,4,22,1
18107,76,0,1,0,1,49,3,51,1
18108,129,2,3,1,0,25,3,45,1
18109,953,0,1,0,0,30,0,28,1
18110,18,2,0,1,0,30,3,38,1
18111,320,5,2,0,0,28,5,54,1
18112,497,6,3,1,0,30,2,53,1
18113,295,13,3,1,0,35,5,48,1
18114,464,2,1,0,1,27,3,62,1
18115,233,1,3,1,0,40,3,37,1
18116,161,2,3,0,1,52,5,31,1
18117,358,3,0,0,1,28,3,40,1
18118,72,0,2,0,1,31,0,22,1
18119,239,0,3,1,0,28,3,28,1
18120,37,6,1,1,0,34,2,34,1
18121,30,12,4,1,1,29,3,37,1
18122,463,1,2,1,1,40,1,40,1
18123,74,2,3,1,1,40,1,44,1
18124,628,11,2,1,1,35,1,53,1
18125,108,2,3,1,0,33,3,33,1
18126,13,12,3,0,1,27,4,62,1
18127,108,1,2,1,0,33,1,29,1
18128,33,0,0,0,0,34,4,39,1
18129,644,10,2,1,1,42,1,50,1
18130,31,5,3,1,1,32,1,36,1
18131,242,2,1,1,1,31,3,37,1
18132,51,5,3,1,0,32,2,59,1
18133,195,0,3,1,1,43,1,49,1
18134,30,2,1,0,0,27,3,25,1
18135,89,1,2,1,0,35,4,33,1
18136,386,19,3,1,0,39,5,63,1
18137,1019,2,3,0,0,32,1,31,1
18138,156,9,2,1,0,31,3,51,1
18139,36,16,2,1,1,36,4,44,1
18140,295,1,2,1,0,62,4,29,1
18141,584,2,4,1,1,81,1,27,1
18142,221,2,2,1,0,69,5,25,1
18143,120,1,3,0,1,28,1,36,1
18144,25,6,0,1,1,33,4,53,1
18145,211,1,4,0,1,42,1,44,1
18146,408,1,2,1,0,37,2,34,1
18147,152,0,1,1,0,32,2,48,1
18148,21,0,1,0,0,32,4,48,1
18149,838,3,3,1,0,33,3,48,1
18150,12,1,2,0,1,32,1,35,1
18151,10,1,0,0,0,27,5,31,1
18152,106,1,3,0,1,27,3,59,1
18153,54,0,2,1,0,30,3,57,1
18154,91,2,1,1,0,50,3,51,1
18155,368,3,3,0,0,33,5,56,1
18156,25,3,3,1,0,36,4,42,1
18157,395,1,3,1,1,70,2,60,1
18158,55,1,4,0,1,32,4,47,1
18159,114,6,1,0,0,32,5,41,1
18160,72,2,1,0,1,35,3,40,1
18161,95,2,2,0,0,29,4,33,1
18162,63,10,1,1,0,35,3,50,1
18163,22,4,3,1,0,36,5,39,1
18164,56,10,1,1,1,30,4,56,1
18165,20,1,2,0,1,32,1,38,1
18166,163,2,1,1,0,42,5,47,1
18167,154,0,0,0,0,31,5,42,1
18168,207,2,3,0,0,26,5,46,1
18169,152,1,2,0,1,53,4,50,1
18170,51,0,1,0,1,38,3,49,1
18171,105,0,0,0,0,31,6,43,1
18172,103,2,1,0,0,36,4,24,1
18173,32,14,3,0,1,29,4,48,1
18174,40,8,2,1,1,38,4,57,1
18175,63,13,2,1,0,33,4,48,1
18176,119,1,3,0,1,30,2,31,1
18177,1075,1,1,0,0,38,0,29,1
18178,593,2,0,0,1,34,1,42,1
18179,34,21,3,0,1,32,5,40,1
18180,71,1,2,1,0,34,1,41,1
18181,112,0,0,1,0,28,0,37,1
18182,52,1,3,1,1,53,2,50,1
18183,102,1,2,1,0,33,2,25,1
18184,168,6,1,0,1,32,7,44,1
18185,244,0,3,1,0,28,3,28,1
18186,95,0,2,0,1,38,3,42,1
18187,57,14,3,1,1,39,2,20,1
18188,175,2,2,0,0,27,4,25,1
18189,19,3,3,0,1,28,2,44,1
18190,60,5,3,1,0,26,2,45,1
18191,183,1,0,1,0,29,4,44,1
18192,343,3,2,1,0,36,3,29,1
18193,163,1,3,0,1,30,1,34,1
18194,80,6,2,1,0,37,1,34,1
18195,313,2,3,0,0,29,4,39,1
18196,79,1,2,0,1,42,4,22,1
18197,260,2,1,0,1,38,4,33,1
18198,149,2,2,1,1,33,2,29,1
18199,40,4,1,1,1,32,4,65,1
18200,18,6,0,1,0,33,4,40,1
18201,56,1,3,1,1,53,2,50,1
18202,273,4,1,1,0,31,4,40,1
18203,192,4,1,0,1,31,7,36,1
18204,399,7,1,1,1,70,5,21,1
18205,83,0,1,0,1,32,1,53,1
18206,119,1,0,1,0,41,4,53,1
18207,377,10,3,1,0,30,2,48,1
18208,16,5,3,1,0,38,6,32,1
18209,646,2,3,1,1,76,1,23,1
18210,28,1,1,0,0,41,4,55,1
18211,678,2,3,1,1,86,1,21,1
18212,127,0,2,0,1,28,2,54,1
18213,130,4,2,0,1,39,5,46,1
18214,363,4,2,1,0,49,4,26,1
18215,38,0,2,1,0,33,1,53,1
18216,710,2,1,1,0,32,0,44,1
18217,40,23,2,1,1,38,4,44,1
18218,175,2,2,0,1,48,4,25,1
18219,929,1,2,0,0,32,2,37,1
18220,74,1,4,0,1,37,3,46,1
18221,61,3,3,0,1,27,1,18,1
18222,207,6,2,1,0,27,4,61,1
18223,1005,1,3,0,0,40,2,43,1
18224,56,7,4,1,0,36,4,28,1
18225,406,3,0,0,0,28,6,48,1
18226,89,1,2,1,0,32,1,41,1
18227,319,2,2,0,0,36,4,38,1
18228,17,1,1,1,0,41,4,60,1
18229,149,5,3,1,1,69,3,55,1
18230,86,0,1,0,1,46,2,55,1
18231,54,2,0,0,1,31,2,49,1
18232,31,9,3,1,0,27,3,51,1
18233,29,1,1,0,0,39,5,63,1
18234,63,3,0,0,1,35,2,57,1
18235,107,2,3,0,0,28,4,23,1
18236,10,1,1,0,1,35,2,42,1
18237,21,1,0,0,0,32,6,58,1
18238,193,1,1,0,0,33,6,27,1
18239,74,1,3,0,1,32,4,39,1
18240,174,2,1,1,0,55,4,51,1
18241,214,0,3,0,0,34,6,59,1
18242,127,14,2,0,1,29,5,38,1
18243,151,0,0,1,0,42,6,46,1
18244,62,9,3,1,1,44,4,58,1
18245,407,2,3,1,0,30,2,51,1
18246,218,2,2,1,1,78,3,47,1
18247,255,7,2,1,0,28,5,64,1
18248,42,1,2,1,0,29,2,25,1
18249,136,0,0,1,0,32,4,52,1
18250,66,1,1,0,1,37,2,54,1
18251,150,2,3,0,1,28,2,35,1
18252,222,0,1,1,0,41,1,58,1
18253,35,5,1,1,0,31,1,47,1
18254,21,19,1,1,0,39,6,40,1
18255,130,1,1,0,1,29,2,51,1
18256,90,1,3,0,1,30,3,58,1
18257,104,3,3,0,1,28,3,66,1
18258,152,3,1,0,0,27,5,23,1
18259,170,2,1,0,0,27,4,36,1
18260,145,0,2,0,1,41,3,51,1
18261,164,1,2,0,1,73,5,49,1
18262,176,5,2,1,0,27,4,58,1
18263,584,8,3,1,0,39,6,45,1
18264,51,8,3,1,1,35,2,35,1
18265,378,1,0,0,0,27,6,43,1
18266,230,0,3,1,1,41,1,47,1
18267,102,1,0,1,0,34,3,47,1
18268,36,2,4,0,1,28,3,42,1
18269,184,0,0,0,0,39,6,34,1
18270,467,3,1,0,0,31,5,34,1
18271,96,7,2,1,1,33,4,46,1
18272,171,4,2,1,1,33,2,35,1
18273,75,8,2,1,1,36,3,60,1
18274,59,3,0,0,1,31,3,41,1
18275,88,2,0,0,1,30,1,48,1
18276,57,0,2,0,0,33,5,57,1
18277,194,2,3,1,1,39,3,48,1
18278,281,2,1,0,1,37,4,34,1
18279,86,5,3,1,0,50,5,59,1
18280,142,2,3,0,1,37,1,56,1
18281,102,3,1,0,0,37,5,22,1
18282,59,16,3,1,1,29,4,44,1
18283,127,0,0,0,0,31,7,46,1
18284,104,3,1,0,0,37,5,20,1
18285,21,0,0,0,0,32,4,47,1
18286,50,1,4,0,1,29,4,46,1
18287,620,1,2,1,1,45,2,45,1
18288,72,0,0,0,1,32,2,51,1
18289,697,4,2,0,1,54,3,52,1
18290,72,9,3,1,0,31,3,32,1
18291,23,3,2,1,1,34,4,55,1
18292,235,2,1,0,1,28,2,51,1
18293,23,6,4,0,1,39,4,33,1
18294,408,1,2,1,0,39,2,33,1
18295,571,2,4,1,1,80,1,28,1
18296,30,11,1,1,0,34,3,30,1
18297,44,23,2,1,1,39,4,46,1
18298,20,10,3,0,1,28,4,61,1
18299,225,15,1,0,1,25,4,41,1
18300,103,1,1,1,0,37,1,37,1
18301,165,2,2,1,0,28,2,50,1
18302,68,0,0,0,1,33,2,51,1
18303,59,4,0,1,0,49,5,39,1
18304,69,8,2,1,1,32,1,44,1
18305,194,3,3,0,0,26,5,45,1
18306,189,8,2,0,1,69,5,50,1
18307,110,3,2,0,0,28,5,21,1
18308,19,0,0,0,0,38,6,62,1
18309,37,1,0,1,0,29,3,38,1
18310,342,1,3,0,0,34,4,36,1
18311,216,14,1,0,1,26,4,46,1
18312,1087,1,1,0,0,34,0,31,1
18313,114,3,1,0,0,27,5,21,1
18314,27,0,2,0,1,35,0,21,1
18315,336,3,3,0,0,37,5,51,1
18316,34,21,3,0,1,32,5,41,1
18317,287,0,2,1,0,29,0,37,1
18318,64,12,2,1,0,35,2,36,1
18319,378,2,3,1,1,59,2,50,1
18320,70,20,1,0,1,38,5,58,1
18321,122,7,2,1,1,32,2,43,1
18322,34,22,3,0,1,31,5,41,1
18323,50,1,2,0,1,30,2,45,1
18324,21,0,0,0,0,37,6,58,1
18325,775,1,1,0,0,29,2,26,1
18326,68,1,1,1,0,35,3,58,1
18327,71,1,0,1,0,42,2,46,1
18328,28,0,0,0,0,35,5,42,1
18329,44,1,0,1,0,33,1,40,1
18330,222,0,0,1,0,32,3,44,1
18331,47,2,0,1,0,46,5,45,1
18332,172,10,2,0,1,30,3,50,1
18333,78,3,0,0,0,31,6,52,1
18334,438,1,2,0,0,38,5,40,1
18335,384,8,3,1,0,30,2,49,1
18336,78,13,0,1,1,28,3,64,1
18337,73,8,1,1,1,29,4,64,1
18338,334,3,0,0,1,25,3,41,1
18339,480,7,2,1,0,33,2,58,1
18340,270,6,0,1,0,32,2,62,1
18341,359,2,0,1,0,30,1,30,1
18342,592,12,2,1,1,31,0,52,1
18343,18,1,2,0,1,26,1,22,1
18344,84,3,1,0,0,35,4,23,1
18345,324,1,2,1,0,31,2,37,1
18346,107,3,2,0,0,28,5,21,1
18347,146,7,2,0,1,34,4,30,1
18348,150,1,2,1,0,44,2,25,1
18349,294,1,3,0,0,37,4,35,1
18350,16,21,1,0,1,35,5,25,1
18351,96,0,3,1,0,29,2,46,1
18352,106,3,2,1,1,44,4,47,1
18353,149,19,0,1,1,32,4,51,1
18354,310,0,3,0,0,35,4,47,1
18355,223,2,3,0,1,33,2,32,1
18356,51,3,3,1,1,39,2,52,1
18357,102,2,3,1,0,41,4,27,1
18358,316,1,1,1,0,77,4,29,1
18359,125,0,0,1,0,27,0,34,1
18360,51,7,0,1,0,44,4,41,1
18361,414,1,3,1,0,50,5,48,1
18362,40,1,1,0,1,34,2,32,1
18363,79,0,0,0,0,29,6,44,1
18364,192,7,0,0,0,27,5,36,1
18365,63,0,1,0,1,64,3,43,1
18366,59,17,3,1,1,29,4,44,1
18367,407,4,2,1,1,76,4,43,1
18368,90,17,1,0,1,37,5,66,1
18369,25,14,2,1,1,38,2,24,1
18370,73,1,1,1,0,31,3,26,1
18371,53,1,4,0,1,33,4,46,1
18372,109,2,2,1,0,56,4,55,1
18373,97,3,1,0,0,28,5,23,1
18374,265,3,0,1,0,33,2,67,1
18375,48,0,2,1,0,30,3,58,1
18376,22,1,1,1,0,46,5,57,1
18377,141,13,2,0,1,36,5,43,1
18378,114,2,1,1,0,33,2,60,1
18379,106,1,0,0,1,30,1,55,1
18380,96,1,0,0,1,29,1,51,1
18381,270,15,1,1,0,33,5,28,1
18382,336,1,2,0,1,60,2,44,1
18383,90,18,1,0,1,37,5,67,1
18384,28,1,1,0,0,37,5,60,1
18385,52,0,2,0,0,33,5,58,1
18386,151,2,2,1,0,56,5,66,1
18387,900,2,3,0,1,59,3,59,1
18388,152,0,1,1,0,32,2,48,1
18389,242,7,2,1,0,35,2,57,1
18390,201,5,3,1,1,71,5,61,1
18391,356,6,2,1,1,50,3,64,1
18392,60,8,3,1,0,26,3,45,1
18393,42,8,4,1,1,50,5,28,1
18394,237,18,0,1,0,35,5,27,1
18395,11,3,3,0,0,36,5,34,1
18396,219,3,3,1,1,54,4,48,1
18397,130,2,4,1,0,30,4,47,1
18398,135,2,2,0,1,80,5,42,1
18399,550,9,3,1,1,31,1,53,1
18400,339,3,2,0,0,28,5,49,1
18401,58,3,1,0,1,31,4,43,1
18402,38,5,4,1,1,44,5,36,1
18403,58,0,2,1,0,30,3,56,1
18404,214,2,2,1,1,73,4,45,1
18405,54,2,2,0,1,27,2,30,1
18406,52,0,1,0,1,38,3,48,1
18407,113,1,3,1,0,34,3,32,1
18408,87,0,3,1,0,30,2,51,1
18409,109,0,0,0,0,31,7,46,1
18410,128,4,2,1,0,32,1,63,1
18411,138,3,1,1,0,31,1,63,1
18412,34,8,1,1,0,36,3,37,1
18413,41,1,0,0,0,29,4,28,1
18414,266,8,2,1,0,28,5,68,1
18415,44,2,0,0,0,31,6,55,1
18416,47,1,4,0,1,29,3,45,1
18417,44,4,2,1,1,38,2,38,1
18418,61,8,4,0,1,30,4,47,1
18419,10,3,1,1,0,34,4,35,1
18420,695,1,2,1,0,35,1,54,1
18421,301,1,2,1,0,67,4,29,1
18422,163,0,0,1,0,41,6,42,1
18423,38,2,4,0,1,28,3,43,1
18424,987,2,2,0,0,38,0,28,1
18425,77,7,2,1,0,37,1,34,1
18426,960,0,1,0,0,30,0,28,1
18427,24,1,3,0,1,25,4,33,1
18428,174,10,1,1,0,34,4,29,1
18429,209,3,2,1,1,34,2,34,1
18430,38,1,3,1,0,33,2,57,1
18431,174,6,0,0,1,30,7,44,1
18432,150,3,2,1,0,38,1,62,1
18433,566,1,2,0,1,50,1,28,1
18434,168,12,3,1,1,37,3,42,1
18435,259,0,2,1,0,29,0,43,1
18436,50,1,0,1,0,32,1,41,1
18437,93,1,3,0,1,43,5,24,1
18438,283,0,1,0,0,33,5,30,1
18439,40,9,1,1,1,45,3,28,1
18440,221,2,1,0,1,40,4,31,1
18441,41,11,1,1,0,36,2,40,1
18442,114,0,0,1,0,35,2,42,1
18443,795,3,3,1,0,32,4,54,1
18444,143,2,1,0,0,37,5,31,1
18445,57,2,4,0,1,28,2,36,1
18446,57,0,1,0,1,30,0,58,1
18447,48,7,3,1,1,50,6,24,1
18448,152,0,1,1,0,32,2,48,1
18449,31,1,1,0,1,89,5,27,1
18450,158,2,2,0,1,81,5,50,1
18451,655,3,0,0,1,26,1,41,1
18452,264,0,1,0,1,32,2,48,1
18453,107,3,0,1,0,49,5,37,1
18454,40,7,3,1,0,31,3,60,1
18455,89,15,0,1,1,27,3,66,1
18456,417,7,1,1,1,72,5,21,1
18457,226,1,2,1,0,28,2,30,1
18458,405,3,4,1,0,30,3,53,1
18459,475,2,0,0,1,26,1,41,1
18460,53,10,1,1,1,37,3,26,1
18461,24,0,3,0,1,50,3,24,1
18462,304,2,3,0,0,27,5,44,1
18463,586,7,3,1,0,35,6,42,1
18464,124,8,1,1,0,53,5,53,1
18465,134,1,2,1,1,45,4,35,1
18466,296,1,2,1,0,29,1,36,1
18467,51,0,3,0,0,32,5,56,1
18468,30,1,3,1,1,51,4,28,1
18469,104,2,3,1,0,41,4,26,1
18470,380,2,2,1,0,31,2,39,1
18471,211,21,1,0,1,37,5,31,1
18472,107,3,1,0,0,38,5,18,1
18473,340,0,2,1,0,32,4,39,1
18474,23,1,1,0,1,92,5,24,1
18475,415,7,1,1,1,80,5,26,1
18476,79,1,1,0,1,28,1,42,1
18477,29,2,3,1,0,35,3,47,1
18478,699,0,2,0,1,61,5,51,1
18479,807,1,2,1,0,66,2,55,1
18480,254,4,1,0,1,30,5,41,1
18481,10,0,1,0,0,35,4,67,1
18482,558,1,2,1,0,36,1,63,1
18483,65,3,1,0,0,29,4,28,1
18484,50,20,1,0,1,35,5,44,1
18485,428,2,3,1,0,30,2,46,1
18486,52,0,2,0,0,33,5,58,1
18487,329,2,4,1,0,31,4,53,1
18488,458,2,1,0,1,27,3,60,1
18489,115,1,4,0,1,28,1,37,1
18490,58,3,3,1,1,37,3,51,1
18491,1013,2,3,0,0,35,0,29,1
18492,205,2,1,0,0,32,7,30,1
18493,106,2,2,0,0,28,5,18,1
18494,104,0,0,0,1,28,1,42,1
18495,100,1,2,1,0,34,2,33,1
18496,80,0,1,0,1,51,3,52,1
18497,456,1,3,1,0,30,1,52,1
18498,113,3,1,0,0,38,5,20,1
18499,122,4,2,0,1,33,3,31,1
18500,308,2,2,1,0,66,4,53,1
18501,170,7,2,1,0,29,2,58,1
18502,90,3,1,0,1,45,4,49,1
18503,291,0,2,1,0,28,1,36,1
18504,113,1,2,1,0,34,1,25,1
18505,415,5,1,1,1,65,5,24,1
18506,25,1,1,0,1,73,3,22,1
18507,22,2,2,1,0,38,4,56,1
18508,62,13,2,1,0,33,4,47,1
18509,373,1,2,1,0,31,2,42,1
18510,73,1,3,1,0,32,3,28,1
18511,415,7,1,1,1,80,5,27,1
18512,945,0,0,0,0,28,1,22,1
18513,675,2,2,0,1,61,5,51,1
18514,564,2,2,1,0,36,1,63,1
18515,28,0,0,0,0,34,5,40,1
18516,28,9,3,1,0,37,5,33,1
18517,599,3,0,0,1,30,1,43,1
18518,97,1,3,0,1,28,3,67,1
18519,236,18,1,1,0,37,5,26,1
18520,198,5,2,1,0,30,4,50,1
18521,18,21,2,0,1,34,5,25,1
18522,32,4,2,1,1,34,2,36,1
18523,36,11,1,1,1,30,2,29,1
18524,53,0,2,0,1,34,1,36,1
18525,149,2,2,0,1,76,5,50,1
18526,86,1,2,0,1,36,2,40,1
18527,178,11,2,0,1,30,3,50,1
18528,163,0,3,0,0,32,4,56,1
18529,376,5,2,1,0,57,4,24,1
18530,375,3,0,0,1,26,3,44,1
18531,358,2,1,0,1,37,3,47,1
18532,43,2,0,0,1,49,6,40,1
18533,114,0,0,1,0,28,0,36,1
18534,75,1,3,0,1,32,4,39,1
18535,806,3,3,1,0,33,3,52,1
18536,32,21,2,1,1,39,5,43,1
18537,135,2,3,1,0,26,3,45,1
18538,45,1,2,0,1,26,3,19,1
18539,186,5,3,1,1,71,5,59,1
18540,98,0,1,0,1,32,5,38,1
18541,18,3,3,0,1,28,2,47,1
18542,402,1,1,1,0,31,0,28,1
18543,341,1,3,1,0,37,1,61,1
18544,577,11,2,1,1,30,1,51,1
18545,388,2,0,0,0,26,4,32,1
18546,350,3,2,1,0,41,3,28,1
18547,22,21,1,0,1,34,5,27,1
18548,580,2,1,1,1,42,2,42,1
18549,26,5,3,1,1,47,4,27,1
18550,42,6,3,1,0,31,3,60,1
18551,52,1,1,0,1,29,0,57,1
18552,97,1,2,1,0,33,2,25,1
18553,53,8,4,1,0,37,4,29,1
18554,151,19,0,1,1,32,4,51,1
18555,327,1,0,1,0,31,1,35,1
18556,42,1,2,0,1,44,2,37,1
18557,4,0,2,1,0,29,2,64,1
18558,332,1,1,1,1,51,2,66,1
18559,187,0,1,0,1,35,2,54,1
18560,112,2,1,1,0,33,2,60,1
18561,991,2,2,0,0,36,0,28,1
18562,155,2,1,1,0,49,5,58,1
18563,57,8,4,0,1,29,4,48,1
18564,125,1,3,1,0,43,4,38,1
18565,149,0,0,0,0,30,6,44,1
18566,73,12,0,1,1,28,3,62,1
18567,34,4,2,1,1,34,4,61,1
18568,21,0,2,0,1,85,6,26,1
18569,32,15,3,0,1,29,4,47,1
18570,245,4,1,0,1,30,5,41,1
18571,9,1,2,0,1,27,1,20,1
18572,62,3,1,0,1,30,4,41,1
18573,104,2,1,1,0,32,2,48,1
18574,150,1,2,1,1,70,3,52,1
18575,53,18,2,1,1,36,3,46,1
18576,158,3,1,0,0,27,5,24,1
18577,83,0,0,0,0,29,6,44,1
18578,28,5,3,1,1,27,1,35,1
18579,106,0,0,0,0,31,6,44,1
18580,212,9,0,0,0,30,5,45,1
18581,195,20,2,0,1,37,5,34,1
18582,41,4,1,1,0,34,1,37,1
18583,332,2,2,0,0,37,4,39,1
18584,167,2,1,1,1,31,2,32,1
18585,102,2,2,1,0,52,5,52,1
18586,359,4,2,1,0,47,4,27,1
18587,377,6,1,1,1,72,6,27,1
18588,128,17,0,1,1,30,4,58,1
18589,352,1,2,1,0,37,1,37,1
18590,320,2,3,0,0,27,5,44,1
18591,37,14,0,1,1,30,2,33,1
18592,228,2,3,1,0,45,4,41,1
18593,111,16,3,1,0,38,5,32,1
18594,66,0,2,0,1,31,0,58,1
18595,100,4,0,0,1,30,7,51,1
18596,46,10,3,1,1,40,4,59,1
18597,86,3,3,0,1,28,3,32,1
18598,147,2,2,1,0,57,5,55,1
18599,98,0,2,0,1,38,2,60,1
18600,44,2,2,1,1,37,3,47,1
18601,27,1,2,1,0,29,3,55,1
18602,23,6,4,1,1,42,4,32,1
18603,111,2,3,0,1,35,0,39,1
18604,867,3,3,1,0,34,2,45,1
18605,183,2,1,1,1,31,2,28,1
18606,355,2,3,0,0,28,5,42,1
18607,45,0,1,0,0,27,5,41,1
18608,315,0,2,1,0,28,0,39,1
18609,52,2,1,0,1,32,4,46,1
18610,527,2,2,1,0,30,0,51,1
18611,170,2,2,0,1,83,6,48,1
18612,180,12,2,1,0,28,5,58,1
18613,210,2,2,1,1,83,3,55,1
18614,182,2,1,1,1,33,2,28,1
18615,32,12,2,1,1,42,3,24,1
18616,29,1,3,0,1,28,4,43,1
18617,15,2,1,1,0,32,3,36,1
18618,745,3,2,1,0,31,3,54,1
18619,381,4,0,1,1,31,0,60,1
18620,93,2,1,1,0,50,3,51,1
18621,214,3,3,0,0,26,5,48,1
18622,76,1,3,1,0,30,2,29,1
18623,111,2,1,1,1,28,3,30,1
18624,127,1,3,0,1,47,4,56,1
18625,42,13,1,1,0,35,4,38,1
18626,29,0,2,0,1,32,0,22,1
18627,43,10,4,0,1,28,4,52,1
18628,258,3,2,1,0,38,4,25,1
18629,253,8,2,1,0,28,5,67,1
18630,908,2,3,0,0,35,2,40,1
18631,162,4,2,1,1,33,2,36,1
18632,293,1,1,0,1,31,1,46,1
18633,86,1,2,1,0,32,3,58,1
18634,24,8,4,1,1,51,5,29,1
18635,27,1,3,1,1,51,4,27,1
18636,91,1,2,1,0,32,1,34,1
18637,23,8,3,1,1,51,6,33,1
18638,987,1,2,0,0,27,2,38,1
18639,68,1,2,1,1,52,3,51,1
18640,50,2,3,1,1,39,3,52,1
18641,116,2,3,0,1,35,0,40,1
18642,835,2,2,0,0,42,1,33,1
18643,166,0,0,0,0,31,6,45,1
18644,109,3,3,1,0,57,5,57,1
18645,108,15,2,1,1,29,4,50,1
18646,302,1,3,1,0,42,5,50,1
18647,235,4,1,0,1,30,4,39,1
18648,40,8,2,1,1,38,4,58,1
18649,122,2,3,0,1,52,2,44,1
18650,1039,0,3,1,0,86,3,49,1
18651,432,1,2,1,0,34,0,50,1
18652,28,1,2,0,1,27,2,23,1
18653,119,0,0,1,0,35,2,44,1
18654,25,3,3,0,0,32,4,40,1
18655,284,1,1,0,0,33,5,28,1
18656,7,0,3,1,0,30,2,65,1
18657,93,1,3,0,1,28,2,43,1
18658,97,1,4,0,1,28,2,41,1
18659,188,3,2,0,1,36,4,46,1
18660,108,3,1,0,0,38,5,18,1
18661,89,1,1,1,0,32,1,35,1
18662,156,1,3,0,1,30,3,43,1
18663,78,1,3,0,1,29,4,65,1
18664,559,1,2,1,1,47,2,43,1
18665,26,0,3,0,1,39,1,22,1
18666,82,1,2,1,0,32,3,57,1
18667,149,1,2,0,1,48,3,51,1
18668,90,14,0,1,1,26,3,68,1
18669,97,1,1,1,0,39,0,32,1
18670,166,13,3,1,1,30,2,46,1
18671,180,2,1,1,0,56,5,45,1
18672,863,1,1,0,0,56,2,29,1
18673,91,1,1,0,1,34,4,41,1
18674,89,0,2,0,1,26,1,44,1
18675,154,0,1,1,0,32,1,50,1
18676,21,1,1,1,0,45,5,61,1
18677,384,1,2,1,0,28,1,49,1
18678,150,2,3,0,1,37,1,55,1
18679,28,1,2,1,0,32,2,51,1
18680,211,2,2,1,1,69,4,43,1
18681,642,1,2,1,0,61,4,44,1
18682,682,2,2,1,0,40,3,49,1
18683,363,3,0,0,1,26,3,42,1
18684,85,5,1,1,0,32,2,43,1
18685,93,1,2,1,0,35,1,59,1
18686,416,6,1,1,1,69,5,23,1
18687,597,2,1,1,1,49,1,58,1
18688,4,0,2,1,0,29,2,65,1
18689,90,11,1,0,1,33,3,58,1
18690,180,11,1,1,0,34,4,28,1
18691,472,2,1,1,1,37,2,42,1
18692,130,0,0,0,0,31,7,46,1
18693,42,0,1,0,1,29,2,48,1
18694,207,19,1,0,1,37,4,30,1
18695,193,0,2,0,0,34,6,60,1
18696,577,1,2,1,1,49,2,41,1
18697,19,17,0,1,1,30,2,30,1
18698,363,9,2,1,1,48,3,64,1
18699,412,1,1,1,0,27,0,40,1
18700,107,6,1,1,0,32,4,49,1
18701,80,0,2,0,1,31,0,47,1
18702,412,4,2,1,0,53,3,28,1
18703,213,2,0,0,0,27,5,38,1
18704,65,3,0,0,1,36,5,46,1
18705,363,9,2,1,1,48,3,64,1
18706,80,6,3,1,0,49,5,59,1
18707,267,7,0,1,0,32,3,59,1
18708,214,23,1,0,1,38,5,31,1
18709,32,1,0,0,0,28,3,42,1
18710,300,6,2,1,0,28,5,59,1
18711,305,1,4,1,1,57,2,53,1
18712,142,2,3,0,1,27,4,42,1
18713,69,17,3,1,1,29,4,44,1
18714,353,1,3,0,0,37,4,38,1
18715,185,5,3,1,1,70,5,59,1
18716,31,0,0,0,0,34,5,38,1
18717,521,2,1,1,0,30,0,50,1
18718,60,3,0,0,1,31,3,41,1
18719,192,6,2,1,1,74,5,64,1
18720,119,0,0,1,0,35,3,45,1
18721,58,18,1,0,1,38,5,55,1
18722,261,4,0,1,0,31,2,69,1
18723,60,1,2,1,0,40,3,47,1
18724,334,3,1,0,1,33,3,39,1
18725,200,2,0,0,0,28,5,41,1
18726,18,17,0,1,1,30,2,29,1
18727,65,0,0,0,1,34,2,51,1
18728,930,1,2,0,0,32,2,37,1
18729,351,9,1,0,1,29,3,48,1
18730,141,0,0,0,0,31,6,45,1
18731,138,1,2,0,0,30,3,35,1
18732,377,1,0,0,0,40,4,55,1
18733,55,1,1,0,1,29,0,57,1
18734,123,2,3,1,0,49,4,45,1
18735,343,1,2,1,1,55,2,65,1
18736,45,1,0,1,0,33,1,40,1
18737,658,1,2,0,1,56,4,52,1
18738,77,1,2,1,0,36,3,48,1
18739,590,2,3,1,1,79,2,21,1
18740,357,1,1,1,1,49,3,61,1
18741,104,2,3,1,0,25,2,45,1
18742,112,1,1,1,0,36,2,41,1
18743,19,3,3,0,1,28,2,43,1
18744,479,2,2,1,0,30,1,47,1
18745,113,16,0,1,1,28,3,63,1
18746,53,1,0,0,0,36,6,57,1
18747,222,3,0,1,0,43,3,60,1
18748,70,0,3,0,0,30,4,63,1
18749,136,1,3,1,0,34,1,25,1
18750,613,7,2,1,0,34,5,43,1
18751,82,5,1,0,0,43,5,21,1
18752,33,12,0,1,1,30,2,29,1
18753,344,3,2,1,0,37,3,29,1
18754,371,1,2,1,0,31,2,41,1
